baseline,kind,d,split,horizon,mode,metric,n_enc,r2,r2_ci_lo,r2_ci_hi,mae,mae_ci_lo,mae_ci_hi
fukami_d64_noBN,fukami,64,test_b,64,z_full,circulation_pos,42,0.03693274219646547,-0.168376559658581,0.18249158511492994,1.6291741405321685,1.2157577920229654,2.102711977036038
fukami_d64_noBN,fukami,64,test_b,1,z_full,circulation_neg,42,-0.03451681865024647,-2.096176526505264,0.2742133764254968,1.9539776091966883,1.2928358227022008,2.758379633324672
fukami_d64_noBN,fukami,64,test_b,4,z_full,circulation_neg,42,-0.07190917492692583,-2.3641792173548857,0.29192784528732946,2.0194362572675106,1.2687249512192333,2.8656145849983723
fukami_d64_noBN,fukami,64,test_b,8,z_full,circulation_neg,42,-0.06671728451159842,-2.5554317040375953,0.3048095973874513,1.9205282907966807,1.0865987341101695,2.8409154385418014
fukami_d64_noBN,fukami,64,test_b,16,z_full,circulation_neg,42,0.21598531697014445,0.05031654989815768,0.4398784107673986,1.673110017540193,1.0241971612366731,2.5057538537616586
fukami_d64_noBN,fukami,64,test_b,32,z_full,circulation_neg,42,0.27154444173589964,0.07327967248429189,0.41614682592610674,1.5236928250234298,1.1222315530449203,1.9987475375386787
fukami_d64_noBN,fukami,64,test_b,64,z_full,circulation_neg,42,0.15414608727804258,-0.04473287298360637,0.3123501486653901,1.6386087401191707,1.1250314505816406,2.219395697212193
fukami_d64_noBN,fukami,64,test_c,1,z_dns,C_L,24,-1.4323888119864199,-3.278767076065873,-0.44596734987890213,2.924530483839361,2.1565169013288132,3.6669185199472647
fukami_d64_noBN,fukami,64,test_c,4,z_dns,C_L,24,0.5240743464247951,0.06472399848191623,0.746460154495597,1.5640427824525265,1.1204394693553605,2.015821094842108
fukami_d64_noBN,fukami,64,test_c,8,z_dns,C_L,24,0.5704466971498066,0.1534516210748492,0.7643447440825547,2.06396239989998,1.5802872266357244,2.585996147355298
fukami_d64_noBN,fukami,64,test_c,16,z_dns,C_L,24,0.3874341284005164,0.08300245274572154,0.5767121285344498,2.7143316578418166,1.8719520288286662,3.7042198468653313
fukami_d64_noBN,fukami,64,test_c,32,z_dns,C_L,24,-1.4109700415908666,-3.2225090722551837,-0.5623911589998201,0.8932439249756872,0.6513904775460551,1.1262437265616732
fukami_d64_noBN,fukami,64,test_c,64,z_dns,C_L,24,0.30930104272191183,-0.7799027893052617,0.6815280854062953,0.22962367785589333,0.1542234173702971,0.31565922635787247
fukami_d64_noBN,fukami,64,test_c,1,z_dns,C_D,24,-16.93705543273334,-43.89528677583844,-8.250195737839928,1.130783909626399,0.8694944115920079,1.4036365955213865
fukami_d64_noBN,fukami,64,test_c,4,z_dns,C_D,24,-16.76478769531628,-35.4452608420435,-9.629826320187739,0.986670488199293,0.6885209378347581,1.3032175067749294
fukami_d64_noBN,fukami,64,test_c,8,z_dns,C_D,24,-6.18864683328578,-12.5102165268311,-3.449728780312045,0.726655061195966,0.48596457223878115,0.9763946351219177
fukami_d64_noBN,fukami,64,test_c,16,z_dns,C_D,24,-0.33027653327541096,-1.0968798717803174,0.22106121935405307,0.474025968926586,0.3100395188391277,0.6911387944764129
fukami_d64_noBN,fukami,64,test_c,32,z_dns,C_D,24,-2.3792318371412318,-4.319265356938199,-1.1879376003819822,0.1555228675409645,0.10959317122928706,0.2049529607362
fukami_d64_noBN,fukami,64,test_c,64,z_dns,C_D,24,-0.41970557643028217,-2.6829270372193608,0.33053275836170803,0.05822129156375039,0.044278155457065295,0.07407795419734092
fukami_d64_noBN,fukami,64,test_c,1,z_dns,I_y,24,-2.342610734674758,-4.897440758455504,-1.121363697325629,3.3582048530570976,2.5325834933044997,4.187661177482464
fukami_d64_noBN,fukami,64,test_c,4,z_dns,I_y,24,-5.031679819078333,-10.208835857267426,-2.2853061570472284,3.6303218026121904,2.585879134807529,4.748111730526952
fukami_d64_noBN,fukami,64,test_c,8,z_dns,I_y,24,-8.14937173642143,-19.551665142133565,-2.909694942593779,3.1744315209233016,1.9618266197923744,4.5839052421283295
fukami_d64_noBN,fukami,64,test_c,16,z_dns,I_y,24,-0.831422715274591,-3.2158141140867853,0.04451234341984585,1.4144829408838315,0.9759966594054551,1.895633159576681
fukami_d64_noBN,fukami,64,test_c,32,z_dns,I_y,24,0.12139987785942052,-0.2430087655052724,0.5065053161509057,0.8469392266663166,0.5239435213981835,1.2706670321617974
fukami_d64_noBN,fukami,64,test_c,64,z_dns,I_y,24,0.0016228529864801278,-0.24085495100796278,0.036282821242444384,3.619700787912398,2.0991871713958363,5.287791723541163
fukami_d64_noBN,fukami,64,test_c,1,z_dns,wake_enstrophy,24,-1.065628917565756,-3.686452564082261,-0.16009966864969893,91.1001498811197,73.10738150294593,109.69485062961049
fukami_d64_noBN,fukami,64,test_c,4,z_dns,wake_enstrophy,24,-2.368705609156844,-5.067570698540819,-1.2667676651988276,149.0496617411702,119.64502437563897,178.23065384453562
fukami_d64_noBN,fukami,64,test_c,8,z_dns,wake_enstrophy,24,-1.4071523822385243,-2.765814695225805,-0.8625672937579468,197.3090464448188,148.08737131394628,247.67912990287704
fukami_d64_noBN,fukami,64,test_c,16,z_dns,wake_enstrophy,24,-1.4822772949731249,-2.641299154784262,-0.9042397494509269,238.95583343502003,151.75660250682114,332.51132280367113
fukami_d64_noBN,fukami,64,test_c,32,z_dns,wake_enstrophy,24,-1.8655005283214492,-4.0787413687441605,-0.9642453759232393,213.03210207174644,140.62802224532385,287.82690321545346
fukami_d64_noBN,fukami,64,test_c,64,z_dns,wake_enstrophy,24,0.13124597258034354,-0.26556453813618713,0.2902322054301624,74.21771957072242,55.92848698817524,94.58468442085734
fukami_d64_noBN,fukami,64,test_c,1,z_dns,circulation_pos,24,-1.6633805398272044,-4.939819927336413,-0.12090172187102238,1.6453820044261518,1.116101156122487,2.2535342439825605
fukami_d64_noBN,fukami,64,test_c,4,z_dns,circulation_pos,24,-2.513227213042792,-8.660291839706737,-0.6499550016382947,2.2028597543414623,1.7103731343861663,2.7247240920432216
fukami_d64_noBN,fukami,64,test_c,8,z_dns,circulation_pos,24,-3.072497434028282,-9.007815096514637,-0.9521668676461078,2.7381698513571,2.1511631140641483,3.3422728129276633
fukami_d64_noBN,fukami,64,test_c,16,z_dns,circulation_pos,24,-5.365005142847602,-11.024527923701614,-3.0866377945348087,3.358290625938229,2.1343021243739355,4.600138217124128
fukami_d64_noBN,fukami,64,test_c,32,z_dns,circulation_pos,24,-4.162095165677146,-9.953816263098952,-2.2423181216489287,5.2953353742888645,4.030930951058754,6.6110362088076124
fukami_d64_noBN,fukami,64,test_c,64,z_dns,circulation_pos,24,0.006855524354770215,-0.4800253441257696,0.18877822446904294,2.4059004845001684,1.8494632046196728,2.9623756124586085
fukami_d64_noBN,fukami,64,test_c,1,z_dns,circulation_neg,24,-9.735589750784836,-17.659333561879276,-5.990299796124798,1.6748814769436429,1.3410867293402606,2.002732760637461
fukami_d64_noBN,fukami,64,test_c,4,z_dns,circulation_neg,24,-4.206805414450949,-8.753410564726362,-2.4671504626692,1.7879721515386826,1.4035980736401257,2.203007785610342
fukami_d64_noBN,fukami,64,test_c,8,z_dns,circulation_neg,24,-3.581721718563517,-7.8004252779641,-1.9735836489201082,3.0270306813907264,2.3495118595004634,3.761068782904898
fukami_d64_noBN,fukami,64,test_c,16,z_dns,circulation_neg,24,-5.092153274732432,-9.324064714911211,-3.2375000819070845,4.527410303365474,3.4581656857691163,5.69779623817744
fukami_d64_noBN,fukami,64,test_c,32,z_dns,circulation_neg,24,-4.637169185347162,-9.137883049042427,-2.660008482167631,4.359644364440668,3.3428842660709677,5.435963197890949
fukami_d64_noBN,fukami,64,test_c,64,z_dns,circulation_neg,24,-1.730849987172351,-3.9016833081317914,-0.825546479346396,2.175973632248719,1.6265247251983683,2.7504372684588625
fukami_d64_noBN,fukami,64,test_c,1,z_markov,C_L,24,-0.23709410977623824,-1.0034007737151558,0.0766426763151625,2.158379442778587,1.6554027207704611,2.6849781682816953
fukami_d64_noBN,fukami,64,test_c,4,z_markov,C_L,24,0.7466535750881185,0.5296291347754302,0.8743381413150065,1.0756232786978224,0.7306473960397398,1.4385689687796874
fukami_d64_noBN,fukami,64,test_c,8,z_markov,C_L,24,0.5146827121223405,0.10378573488516686,0.7114264924191307,2.0894393472868145,1.486423681397637,2.70675245537169
fukami_d64_noBN,fukami,64,test_c,16,z_markov,C_L,24,0.7418226600515968,0.6165841066184566,0.8228062620907876,1.7884311085338342,1.2492150185637865,2.3719555831549033
fukami_d64_noBN,fukami,64,test_c,32,z_markov,C_L,24,-29.98564816393451,-60.69701089323091,-17.09913532430695,2.859131794883124,1.8649453788871504,3.8580287367187536
fukami_d64_noBN,fukami,64,test_c,64,z_markov,C_L,24,-17.296710784613058,-44.164246395051045,-7.759976205472394,1.2348675460048126,0.8800721089815344,1.6052981624565783
fukami_d64_noBN,fukami,64,test_c,1,z_markov,C_D,24,-13.807272521796753,-37.90279643970959,-6.806254145898467,1.0376011395668625,0.799904937171695,1.2713108008120542
fukami_d64_noBN,fukami,64,test_c,4,z_markov,C_D,24,-11.400479371557873,-24.261656154879063,-6.2499019208503555,0.8767251608896717,0.6486008217873681,1.0973049878647776
fukami_d64_noBN,fukami,64,test_c,8,z_markov,C_D,24,-5.530820886326306,-9.711384716521232,-3.1526254203994313,0.6927196513406905,0.46421113701562877,0.930199342347254
fukami_d64_noBN,fukami,64,test_c,16,z_markov,C_D,24,-0.04821260653824,-0.9888420744459154,0.584078867730606,0.3933067258089058,0.240649332854227,0.5921045141177833
fukami_d64_noBN,fukami,64,test_c,32,z_markov,C_D,24,-16.685660242988853,-35.063643643532316,-8.401362523948805,0.36721749999884173,0.264806158727957,0.4722070819883032
fukami_d64_noBN,fukami,64,test_c,64,z_markov,C_D,24,-16.867012992064847,-47.26907329171754,-7.241632963299219,0.19439245830110222,0.13325478924313683,0.25731198073681943
fukami_d64_noBN,fukami,64,test_c,1,z_markov,I_y,24,-2.258125512816707,-4.931042245424952,-1.0032420645779074,3.252104081417935,2.383114513432013,4.124122617506742
fukami_d64_noBN,fukami,64,test_c,4,z_markov,I_y,24,-7.0497271783651385,-14.43915545986546,-3.3719894535595922,4.079092563666811,2.835716892687965,5.4291573861891065
fukami_d64_noBN,fukami,64,test_c,8,z_markov,I_y,24,-11.85219791463831,-26.624728023267874,-5.361119642685602,4.204543141295651,2.9875358509812964,5.603682176918463
fukami_d64_noBN,fukami,64,test_c,16,z_markov,I_y,24,-6.716606876963399,-22.22439007071684,-2.8197482851285294,3.118539227756758,2.3341392330313475,3.9570528139787906
fukami_d64_noBN,fukami,64,test_c,32,z_markov,I_y,24,-4.156117647752095,-12.657798293004298,-1.5521719113925603,2.4420222898575785,1.697959393241651,3.1873256443523617
fukami_d64_noBN,fukami,64,test_c,64,z_markov,I_y,24,-0.07904096966534535,-0.35679506866928584,0.029955889849560772,3.755520790357686,2.201907621400608,5.539908314191333
fukami_d64_noBN,fukami,64,test_c,1,z_markov,wake_enstrophy,24,-0.5584462921888218,-2.7133518303952484,0.3060114549073289,68.6726504245097,46.15645459366877,90.57598202228408
fukami_d64_noBN,fukami,64,test_c,4,z_markov,wake_enstrophy,24,-1.655246074904615,-3.922024412298365,-0.777358752534217,125.39584199602803,93.54217302034655,155.88027236324993
fukami_d64_noBN,fukami,64,test_c,8,z_markov,wake_enstrophy,24,-1.552763782778527,-2.824515313958602,-0.9644182901051833,209.14102450948326,163.50771499965154,256.2912092640755
fukami_d64_noBN,fukami,64,test_c,16,z_markov,wake_enstrophy,24,-1.5139749008184942,-2.6529259476801577,-0.9907405251789869,261.57991861414536,185.78435429358058,349.1227297324159
fukami_d64_noBN,fukami,64,test_c,32,z_markov,wake_enstrophy,24,-1.8504030623762202,-3.834832093194596,-1.045472444267352,226.50608389900057,158.9157007315992,292.2371415231786
fukami_d64_noBN,fukami,64,test_c,64,z_markov,wake_enstrophy,24,-0.7822391058516533,-2.4395812346504258,-0.36094598754187734,108.15045743840159,81.1995272841307,135.50299433373888
fukami_d64_noBN,fukami,64,test_c,1,z_markov,circulation_pos,24,-0.17430825440356323,-1.462846946910275,0.3927696681850933,1.2277883831953202,0.9183809242628205,1.5426847716393235
fukami_d64_noBN,fukami,64,test_c,4,z_markov,circulation_pos,24,-0.8988498342652527,-3.8647245607353904,0.03290011085880467,1.634914427468803,1.2876832305061936,1.9884154722355754
fukami_d64_noBN,fukami,64,test_c,8,z_markov,circulation_pos,24,-2.9987453529568677,-9.27099620166849,-0.8614353982372827,2.5641913180876377,1.872631771021341,3.2360106231311754
fukami_d64_noBN,fukami,64,test_c,16,z_markov,circulation_pos,24,-5.480144140357779,-10.59813748645115,-3.2286940651503886,3.561591777748165,2.393063130008967,4.729170226821227
fukami_d64_noBN,fukami,64,test_c,32,z_markov,circulation_pos,24,-3.6479615081410293,-8.803321770064212,-1.8104254199371774,4.7244758055761205,3.355962735903498,6.078791438026481
fukami_d64_noBN,fukami,64,test_c,64,z_markov,circulation_pos,24,-0.3917802100983494,-0.9827139333033472,-0.17419054428937417,2.985766525599391,2.442672247871772,3.5692521416233243
fukami_d64_noBN,fukami,64,test_c,1,z_markov,circulation_neg,24,-11.408206418220551,-21.313211380707727,-7.513302821903302,1.821302249771211,1.4636943013058004,2.1363193681203607
fukami_d64_noBN,fukami,64,test_c,4,z_markov,circulation_neg,24,-6.061859838471392,-12.194092097470559,-3.455347815725096,2.1348448640925892,1.703987844227048,2.581999325552859
fukami_d64_noBN,fukami,64,test_c,8,z_markov,circulation_neg,24,-4.330719297126046,-9.123916244815032,-2.4570369017726077,3.197860723020476,2.3980099840317357,4.041652655992899
fukami_d64_noBN,fukami,64,test_c,16,z_markov,circulation_neg,24,-5.540199219243208,-10.527673580751683,-3.4843207191625,4.670587641443396,3.5066462401528935,5.85092434233773
fukami_d64_noBN,fukami,64,test_c,32,z_markov,circulation_neg,24,-5.367828860082751,-11.007090418312735,-3.0979837873160876,4.637936202543697,3.5400052356517064,5.7578339399478216
fukami_d64_noBN,fukami,64,test_c,64,z_markov,circulation_neg,24,-0.6612647189852006,-1.294011953063513,-0.40002321680007485,1.5179900748621062,1.0337473392658518,2.067398779032482
fukami_d64_noBN,fukami,64,test_c,1,z_full,C_L,24,-0.5700569274814273,-1.7348712175227334,-0.15489118234620886,2.449802970108745,1.9115731945447818,3.032788189856167
fukami_d64_noBN,fukami,64,test_c,4,z_full,C_L,24,0.6182648003016992,-0.06360121170150981,0.8747736283460519,1.2529826767532146,0.8790443452787322,1.8134040796851298
fukami_d64_noBN,fukami,64,test_c,8,z_full,C_L,24,0.6043742959798784,0.2277126369283427,0.7637360571588566,2.082641354469296,1.712733532343979,2.4951451210833744
fukami_d64_noBN,fukami,64,test_c,16,z_full,C_L,24,0.4657542997107055,0.14044426142961508,0.7106119049930142,2.4618931950823577,1.6196709893505923,3.4398358113785594
fukami_d64_noBN,fukami,64,test_c,32,z_full,C_L,24,-7.088430865410224,-16.255922663446036,-3.3160478907880035,1.47036070589457,0.9571632486052735,1.9745321213184914
fukami_d64_noBN,fukami,64,test_c,64,z_full,C_L,24,-4.829032468640002,-12.656805928349145,-2.2121086249438244,0.744888830321084,0.5553375413621198,0.9316111525238997
fukami_d64_noBN,fukami,64,test_c,1,z_full,C_D,24,-14.128590978913234,-35.261015133060745,-7.293719833962816,1.0608006866585349,0.8327835548444708,1.2917327374509493
fukami_d64_noBN,fukami,64,test_c,4,z_full,C_D,24,-14.304587293905833,-30.169785993371214,-7.911745794283484,0.9340926901715507,0.6646863823564501,1.21520988398759
fukami_d64_noBN,fukami,64,test_c,8,z_full,C_D,24,-5.440123071322075,-9.554852364823734,-3.0594719930460923,0.6810077259712144,0.46292961367041596,0.935000160870551
fukami_d64_noBN,fukami,64,test_c,16,z_full,C_D,24,-0.2850867871009153,-1.115278691515747,0.26665540413679983,0.45951870747530615,0.2968794894870345,0.6588450166582566
fukami_d64_noBN,fukami,64,test_c,32,z_full,C_D,24,-5.526607882887512,-12.450773567887246,-2.540089163878182,0.22794078298954487,0.17038061893151554,0.2905820597085371
fukami_d64_noBN,fukami,64,test_c,64,z_full,C_D,24,-3.226267930523936,-9.585226578040873,-1.3080668896414815,0.10399550863253841,0.07948969176894229,0.1281629019436706
fukami_d64_noBN,fukami,64,test_c,1,z_full,I_y,24,-3.6044648744137904,-7.174461148322205,-1.9062854877247153,4.038520548378809,3.1453117551645,4.919794897277208
fukami_d64_noBN,fukami,64,test_c,4,z_full,I_y,24,-9.945761833411643,-19.246367555659614,-5.185410752233025,4.71636626958209,3.2167561048592357,6.33730657737935
fukami_d64_noBN,fukami,64,test_c,8,z_full,I_y,24,-10.740258870016564,-27.996103911594325,-3.6523466218655014,3.6642389243772313,2.3612761405339926,5.157593895393815
fukami_d64_noBN,fukami,64,test_c,16,z_full,I_y,24,-3.7436174391597934,-15.136325100058267,-0.7539877773987627,2.137516948028242,1.375160501384882,2.9271919686834686
fukami_d64_noBN,fukami,64,test_c,32,z_full,I_y,24,-0.43640307294023617,-1.7798036766976681,-0.04086314083038388,1.3677273227380597,1.0281216770923298,1.7279636064877224
fukami_d64_noBN,fukami,64,test_c,64,z_full,I_y,24,-0.017759259745024458,-0.32037684031862906,-0.006386285082724642,3.722775581831258,2.1676407246822094,5.511458762694426
fukami_d64_noBN,fukami,64,test_c,1,z_full,wake_enstrophy,24,-0.5009417164035648,-2.4397639155156314,0.2950913204963321,67.85272779027206,47.84578149944203,90.1769839660769
fukami_d64_noBN,fukami,64,test_c,4,z_full,wake_enstrophy,24,-1.6691336581860248,-4.02742495730587,-0.7719559805737713,134.16487301678578,111.21919312428989,159.96425910611038
fukami_d64_noBN,fukami,64,test_c,8,z_full,wake_enstrophy,24,-1.389856201406305,-2.616083252242713,-0.8629821979878549,202.39112269640998,158.30260117970695,250.08480575714265
fukami_d64_noBN,fukami,64,test_c,16,z_full,wake_enstrophy,24,-1.2863987984184138,-2.2695506135659995,-0.7949986971491716,237.6303016001431,155.6576755643019,318.97023823970864
fukami_d64_noBN,fukami,64,test_c,32,z_full,wake_enstrophy,24,-1.7591161491486544,-3.5864727921306363,-0.9584084104418387,227.0970803390084,165.521877544846,291.43731602030357
fukami_d64_noBN,fukami,64,test_c,64,z_full,wake_enstrophy,24,0.0769154525858774,-0.6289691730974221,0.21558111752836115,80.95299633827396,63.778849329980744,97.55116640369755
fukami_d64_noBN,fukami,64,test_c,1,z_full,circulation_pos,24,-0.37299043068332693,-1.8796337140254031,0.39444281994468017,1.2733751995522313,0.9388768554592446,1.6723373416360454
fukami_d64_noBN,fukami,64,test_c,4,z_full,circulation_pos,24,-1.5422974340228581,-5.861725620901056,-0.2684019145562693,1.8822353515078067,1.4683028582253912,2.2978732361949574
fukami_d64_noBN,fukami,64,test_c,8,z_full,circulation_pos,24,-3.1696552816866737,-9.315340307244336,-1.103325509361403,2.740980900663813,2.1229445879494113,3.3453101549786552
fukami_d64_noBN,fukami,64,test_c,16,z_full,circulation_pos,24,-4.72339021372457,-10.24806040973844,-2.755730248514312,3.3725265423768813,2.306103036187804,4.447621887496256
fukami_d64_noBN,fukami,64,test_c,32,z_full,circulation_pos,24,-3.620859153849741,-8.430928614923788,-1.8654222904386404,4.9168662212490934,3.690305374535375,6.1884358107573165
fukami_d64_noBN,fukami,64,test_c,64,z_full,circulation_pos,24,-0.03781369469859164,-0.4234408796919029,0.04888083347977257,2.5994295962743545,2.141683190949147,3.014077257649752
fukami_d64_noBN,fukami,64,test_c,1,z_full,circulation_neg,24,-11.495138369048119,-21.482055194501523,-7.245012809053788,1.8583389511877773,1.543733472459365,2.1727518160394785
fukami_d64_noBN,fukami,64,test_c,4,z_full,circulation_neg,24,-3.6574983783260606,-7.498322440957634,-2.1874461113836823,1.7028032584023187,1.3375130592600564,2.0696509722604466
fukami_d64_noBN,fukami,64,test_c,8,z_full,circulation_neg,24,-3.342389302817729,-7.116238039497758,-1.733532744841094,2.889927819901756,2.203394254515151,3.6259131913035434
fukami_d64_noBN,fukami,64,test_c,16,z_full,circulation_neg,24,-4.346974300615094,-7.913746751024159,-2.7078156066805286,4.261213178024511,3.214183319393012,5.3515988482422205
fukami_d64_noBN,fukami,64,test_c,32,z_full,circulation_neg,24,-4.854070339275615,-9.921149746522865,-2.8968377271518246,4.560519799177008,3.5638661569687424,5.532975761942201
fukami_d64_noBN,fukami,64,test_c,64,z_full,circulation_neg,24,-0.11134716491673591,-0.715026349136101,0.17026801513763107,1.2470969928736544,0.8388539950402256,1.6959112920804014
fukami_d16_noBN,fukami,16,train,1,z_dns,C_L,226,-0.8750963228170299,-1.5026192157439657,-0.3564930706632028,1.140937440119183,0.9987223155158199,1.2987919691956924
fukami_d16_noBN,fukami,16,train,4,z_dns,C_L,226,0.4418042384775064,0.1617370480146569,0.6424748731982022,0.768636732681285,0.6489696319646148,0.8967541673906732
fukami_d16_noBN,fukami,16,train,8,z_dns,C_L,226,0.7610660299882668,0.6660874850968926,0.8302986143899789,0.8927409866824632,0.7687262781237455,1.0374168561618333
fukami_d16_noBN,fukami,16,train,16,z_dns,C_L,226,0.7557290795072129,0.6783809171479892,0.813011676025744,1.043391773154304,0.8730728505511578,1.2289781246570033
fukami_d16_noBN,fukami,16,train,32,z_dns,C_L,226,0.7694827520637877,0.6795939157561504,0.8356585312624407,0.5506106668910115,0.4679019309228104,0.6357822125376432
fukami_d16_noBN,fukami,16,train,64,z_dns,C_L,226,0.584954399862104,0.4020767309646561,0.7140949489363563,0.2325936525389769,0.20592535939064865,0.25937442896305496
fukami_d16_noBN,fukami,16,train,1,z_dns,C_D,226,-0.6219358739955421,-0.8981542637861079,-0.3898321262177982,0.31423033279135043,0.2783665514418797,0.35204203425671243
fukami_d16_noBN,fukami,16,train,4,z_dns,C_D,226,-1.2857184450842891,-2.38719045119359,-0.5467281964314076,0.24264548358107377,0.20739739771499582,0.27894145720845137
fukami_d16_noBN,fukami,16,train,8,z_dns,C_D,226,0.09060472485360227,-0.1942144087021634,0.2935960940117245,0.2647309053044959,0.22243521059273447,0.30902900395842375
fukami_d16_noBN,fukami,16,train,16,z_dns,C_D,226,0.5604259877357176,0.45754919242354986,0.6518421396998603,0.2942275500264149,0.24867795012193156,0.3400579874332409
fukami_d16_noBN,fukami,16,train,32,z_dns,C_D,226,0.6148723309899202,0.5336885152815899,0.6693384434224688,0.21048493905779078,0.18111324608642312,0.24311456788812313
fukami_d16_noBN,fukami,16,train,64,z_dns,C_D,226,-8.819553062755503e-06,-0.7215125147341146,0.3559088720394437,0.09970720438040724,0.09035097268041221,0.10922285882141576
fukami_d16_noBN,fukami,16,train,1,z_dns,I_y,226,-7.84278043248765e-05,-0.23006214962033475,0.16551610942329462,1.7294553428369914,1.462066424973153,2.0049567754559763
fukami_d16_noBN,fukami,16,train,4,z_dns,I_y,226,-0.09147789859143263,-0.43959526905691704,0.1390609521041068,1.7175719813661385,1.4707173898956614,1.9827485398494409
fukami_d16_noBN,fukami,16,train,8,z_dns,I_y,226,-0.07294118110542258,-0.47576873935894926,0.20447397429150035,1.6739164536894975,1.4539763786484292,1.9139880419003414
fukami_d16_noBN,fukami,16,train,16,z_dns,I_y,226,0.26778548690335235,0.07023905303886555,0.4115446703521659,1.3785773185747043,1.2116103200970565,1.5507637348054533
fukami_d16_noBN,fukami,16,train,32,z_dns,I_y,226,-0.01513134881071676,-0.1333036876401971,0.08486359285142421,1.734874874086875,1.5178688111960204,1.9632572726221382
fukami_d16_noBN,fukami,16,train,64,z_dns,I_y,226,-0.0169665767305327,-0.05508601267414163,0.004195936796193751,3.920161302805613,3.3122199282798928,4.57471788495408
fukami_d16_noBN,fukami,16,train,1,z_dns,wake_enstrophy,226,0.13809203630391564,-0.36190151522818464,0.44081078791398315,40.344828290834755,34.835859262573294,46.70047567135518
fukami_d16_noBN,fukami,16,train,4,z_dns,wake_enstrophy,226,-0.16171901692840307,-0.7265196189024372,0.2714526702679401,44.3603030872347,37.68396912768364,52.12725938251946
fukami_d16_noBN,fukami,16,train,8,z_dns,wake_enstrophy,226,-0.16445067409560266,-0.5858756420864198,0.1463858489202652,57.37851051951146,49.16942909026286,66.21738438908277
fukami_d16_noBN,fukami,16,train,16,z_dns,wake_enstrophy,226,0.14295891603769384,-0.10767169318661333,0.37532441642344655,69.65464098275426,60.31494676516729,81.35689955325579
fukami_d16_noBN,fukami,16,train,32,z_dns,wake_enstrophy,226,0.458998243791751,0.353316240667762,0.5449128252179303,74.05440325860661,61.5389943917234,88.5189650714476
fukami_d16_noBN,fukami,16,train,64,z_dns,wake_enstrophy,226,0.2394826545418446,0.1410136290862085,0.3474467362302294,54.15283902315845,44.774732299021004,65.3053378447362
fukami_d16_noBN,fukami,16,train,1,z_dns,circulation_pos,226,-0.10260766458843307,-0.6147409309931849,0.19214388505103058,1.0999169824424537,0.9657202647954992,1.2357587222289956
fukami_d16_noBN,fukami,16,train,4,z_dns,circulation_pos,226,0.07358180973112827,-0.3042476603528166,0.3130287838775065,1.1549355843872473,1.0253304717607605,1.287425270010648
fukami_d16_noBN,fukami,16,train,8,z_dns,circulation_pos,226,0.2221472436391666,-0.09870141562125907,0.43785040796156904,1.2395755058087665,1.1017065932625414,1.3819040449975415
fukami_d16_noBN,fukami,16,train,16,z_dns,circulation_pos,226,0.45233798434435457,0.2696667234108296,0.5966371495275946,1.2654346921547088,1.1030974509412235,1.4488284420086193
fukami_d16_noBN,fukami,16,train,32,z_dns,circulation_pos,226,0.4527974747075738,0.32315578599841155,0.5489789587531657,1.5855933004688663,1.3642385776770416,1.8315312818592158
fukami_d16_noBN,fukami,16,train,64,z_dns,circulation_pos,226,0.22542664968968162,0.14265740197549112,0.3153328031417919,1.5241370401060166,1.315098738080302,1.7704564913931056
fukami_d16_noBN,fukami,16,train,1,z_dns,circulation_neg,226,0.10071971739107122,-0.4601484571521188,0.39887605872839865,1.0241375926524245,0.900175077453752,1.1606492356382603
fukami_d16_noBN,fukami,16,train,4,z_dns,circulation_neg,226,0.1178086305908389,-0.3871269400572557,0.39806479528716676,1.0833409751092535,0.9439494146583398,1.227614821344586
fukami_d16_noBN,fukami,16,train,8,z_dns,circulation_neg,226,0.055704710754781006,-0.30448953516896266,0.2915126735993627,1.2490754457366224,1.1015730857771564,1.4080586691822052
fukami_d16_noBN,fukami,16,train,16,z_dns,circulation_neg,226,0.07167183354060369,-0.04266382249782499,0.16697692261269667,1.5236878657944048,1.3361270536327965,1.7325097876391053
fukami_d16_noBN,fukami,16,train,32,z_dns,circulation_neg,226,0.2406158300168395,0.14100469427563603,0.33635677872139313,1.6716289059718505,1.4490338944204646,1.907269121607922
fukami_d16_noBN,fukami,16,train,64,z_dns,circulation_neg,226,0.16426214762642455,0.10193827313485289,0.21894709106270546,1.7116755515443014,1.4887293361446314,1.9537071119872467
fukami_d16_noBN,fukami,16,train,1,z_markov,C_L,226,-0.8726785947520022,-1.5130697207284844,-0.3508225876349986,1.1448744408272882,0.9964482845323233,1.3030918395802338
fukami_d16_noBN,fukami,16,train,4,z_markov,C_L,226,0.5426941024849163,0.32879514360044154,0.6888720642376401,0.7370563404678281,0.635787462241244,0.8499933432366119
fukami_d16_noBN,fukami,16,train,8,z_markov,C_L,226,0.7824661843095349,0.694043070104275,0.8415135771058042,0.8345772434454142,0.7014168623532157,0.9676680221939128
fukami_d16_noBN,fukami,16,train,16,z_markov,C_L,226,0.823545063569518,0.7892137332953411,0.8478660736108411,0.9223892646005064,0.7804539078253551,1.0765626947445288
fukami_d16_noBN,fukami,16,train,32,z_markov,C_L,226,0.735208130141572,0.5537054850044911,0.8340833651478775,0.5770235331111068,0.4878344357117495,0.671261327176568
